"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"351","Devaughn Vele","NO","wr","11","9","17.3","0","0","0","0","0","0","0","0","0","11.134","7.1401","74.9211","0.4388","0","0","0.0254","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"352","Brycen Tremayne","CAR","wr","14","9","16.2","0","0","0","0","0","0","0","0","0","10.2401","6.8791","69.1739","0.3965","0","0","0.0231","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"353","Tyler Lockett","LV","wr","8","10","15.8","0","0","0","0","0","0","0","0","0","9.2693","6.2167","70.1786","0.4152","0","0","0.0217","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"354","Chris Moore","WAS","wr","12","9","15.7","0","0","0","0","0","0","0","0","0","9.3101","5.8222","72.7933","0.4184","0","0","0.0267","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"355","KhaDarel Hodge","ATL","wr","5","10","15.7","0","0","0","0","0","0","0","0","0","9.425","5.6288","74.7138","0.419","0","0","0.0228","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"356","Tim Patrick","JAX","wr","8","10","14.9","0","0","0","0","0","0","0","0","0","8.7638","5.4989","67.6447","0.4366","0","0","0.0208","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"357","Tyler Johnson","NYJ","wr","9","9","14.7","0","0","0","0","0","0","0","0","0","8.3274","5.71","66.5857","0.3854","0","0","0.0225","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"358","Allen Lazard","NYJ","wr","9","9","14.3","0","0","0","0","0","0","0","0","0","8.3274","5.3084","63.0367","0.4415","0","0","0.0225","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"359","Savion Williams","GB","wr","5","10","13.2","0","0","0","0","0","0","4.1848","24.4573","0.141","5.463","3.9189","39.5587","0.2406","0.0988","0.0482","0.0237","401.2992","0.1026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"360","Demarcus Robinson","SF","wr","14","9","13","0","0","0","0","0","0","0","0","0","7.3595","4.4869","60.3284","0.4109","0","0","0.0194","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"361","David Sills V","ATL","wr","5","10","11.6","0","0","0","0","0","0","0","0","0","7.0688","4.386","52.4704","0.3149","0","0","0.0171","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"362","Dylan Drummond","ATL","wr","5","10","11.4","0","0","0","0","0","0","0","0","0","6.7321","4.2631","52.7583","0.3102","0","0","0.0163","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"363","Braxton Berrios","HST","wr","6","10","11.1","0","0","0","0","0","0","0","0","0","6.77","4.8314","46.3493","0.2721","0","0","0.0157","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"364","Tez Johnson","TB","wr","9","9","9.4","0","0","0","0","0","0","0","0","0","5.3441","3.4225","43.0919","0.2795","0","0","0.015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"365","Trent Sherfield","DEN","wr","12","9","8.7","0","0","0","0","0","0","0","0","0","5.3494","3.5128","37.0137","0.2423","0","0","0.0138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"366","Derius Davis","LAC","wr","12","9","8.2","0","0","0","0","0","0","5.1614","30.3744","0.2535","1.3143","0.9696","9.8181","0.0596","0.0803","0.0365","0.0096","528.0493","0.2319","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"367","Kyle Williams","NE","wr","14","9","8","0","0","0","0","0","0","0","0","0","4.6833","2.982","36.7728","0.2168","0","0","0.0125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"368","Devin Duvernay","CHI","wr","5","10","7","0","0","0","0","0","0","0","0","0","3.2182","2.0715","22.0374","0.1327","0","0","0.0075","851.43","0.3267","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"369","Ashton Dulin","IND","wr","11","9","6.5","0","0","0","0","0","0","1.4799","9.3295","0.0878","2.8903","1.7796","21.7869","0.1235","0.0392","0.0194","0.0104","259.1786","0.0662","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"370","John Metchie III","PHI","wr","9","9","6.5","0","0","0","0","0","0","0","0","0","3.9012","2.7151","27.596","0.1684","0","0","0.0133","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"371","Xavier Smith","LA","wr","8","4","6.5","0","0","0","0","0","0","0","0","0","3.4138","2.1648","27.0771","0.1619","0","0","0.0094","232.9076","0.1001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"372","Malik Heath","GB","wr","5","10","6.4","0","0","0","0","0","0","0","0","0","3.7478","2.565","27.5631","0.1728","0","0","0.0125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"373","Dareke Young","SEA","wr","8","10","5.6","0","0","0","0","0","0","0","0","0","3.1008","1.9586","24.1893","0.1449","0","0","0.0093","242.2824","0.0619","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"374","Jake Bobo","SEA","wr","8","10","5.3","0","0","0","0","0","0","0","0","0","3.1008","2.1651","22.521","0.1484","0","0","0.0093","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"375","Scott Miller","PIT","wr","5","10","5.2","0","0","0","0","0","0","0","0","0","3.1061","1.9472","23.7468","0.1511","0","0","0.0082","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"376","Ryan Miller","TB","wr","9","9","5","0","0","0","0","0","0","0","0","0","2.8162","1.7925","21.9313","0.1594","0","0","0.0079","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"377","Konata Mumpfield","LA","wr","8","4","4.7","0","0","0","0","0","0","0","0","0","2.731","1.792","20.1841","0.1444","0","0","0.0075","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"378","Adonai Mitchell","IND","wr","11","9","4.7","0","0","0","0","0","0","0","0","0","2.8903","1.7249","22.4487","0.1147","0","0","0.0085","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"379","Ben Skowronek","PIT","wr","5","10","4.3","0","0","0","0","0","0","0","0","0","2.4849","1.6774","18.5553","0.1237","0","0","0.0066","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"380","Mac Jones","SF","qb","14","9","29.6","50.7829","72.1354","481.7933","2.687","1.754","5.252","4.7691","22.2786","0.0864","0","0","0","0","0","0","0.1876","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"381","Jonathan Mingo","DAL","wr","10","9","2.5","0","0","0","0","0","0","0","0","0","1.6266","0.9891","11.1327","0.063","0","0","0.0045","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"382","Jordan Watkins","SF","wr","14","2","2.4","0","0","0","0","0","0","0","0","0","1.4148","0.9051","10.7512","0.0612","0","0","0.0036","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"383","Mason Tipton","NO","wr","11","9","2.3","0","0","0","0","0","0","0","0","0","1.5464","0.9012","10.6025","0.0548","0","0","0.0035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"384","Myles Price","MIN","wr","6","10","1.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","754.3455","0.3045","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"385","Shedeur Sanders","CLV","qb","9","9","28","48.3711","71.5267","470.0853","2.422","1.901","5.8291","4.1218","28.4185","0.0217","0","0","0","0","0","0","0.1513","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"386","Jamal Agnew","ATL","wr","5","10","1.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","542.0906","0.2479","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"387","Charlie Jones","CIN","wr","10","9","1.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","551.4173","0.2391","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"388","Gunner Olszewski","NYG","wr","14","9","1.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","547.7171","0.2416","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"389","Anthony Gould","IND","wr","11","9","1.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","550.895","0.2389","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"390","Kameron Johnson","TB","wr","9","9","1.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","522.9159","0.2275","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"391","Nikko Remigio","KC","wr","10","9","1.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","520.6225","0.2211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"392","Skyy Moore","SF","wr","14","9","1.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","430.1961","0.2044","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"393","LaJohntay Wester","BLT","wr","7","10","0.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","165.6731","0.1426","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"394","D'Wayne Eskridge","MIA","wr","12","9","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","382.6205","0.0978","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"395","Bo Melton","GB","wr","5","10","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","302.7345","0.0774","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"396","Tai Felton","MIN","wr","6","10","0.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","218.3078","0.0558","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"397","Russell Wilson","NYG","qb","14","9","26.5","36.2438","49.7849","370.9143","2.6053","0.9584","4.4903","4.1712","27.3245","0.0236","0","0","0","0","0","0","0.1332","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"398","Joe Milton III","DAL","qb","10","9","23.8","38.7404","53.4636","369.3877","2.2856","1.3418","4.1695","3.1474","20.7787","0.0231","0","0","0","0","0","0","0.1548","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"399","Mitch Trubisky","BUF","qb","7","10","22.1","38.5256","55.6316","363.0756","1.9496","1.471","3.8482","3.4317","21.5095","0.0274","0","0","0","0","0","0","0.1921","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"400","Kenny Pickett","LV","qb","8","10","22.1","35.4763","51.3112","344.328","1.9667","1.0037","4.1938","3.2136","20.4818","0.0233","0","0","0","0","0","0","0.1231","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"401","Jacoby Brissett","ARZ","qb","8","10","18.9","29.7789","42.5294","286.1684","1.7287","0.8333","3.5696","2.9944","18.8987","0.0208","0","0","0","0","0","0","0.1087","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"402","Nick Mullens","JAX","qb","8","10","18.5","31.6754","44.9699","325.885","1.6955","1.3721","3.3634","1.7882","10.3565","0.0218","0","0","0","0","0","0","0.1088","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"403","Drew Lock","SEA","qb","8","10","17.8","31.7113","45.766","297.8547","1.5569","1.2675","3.2821","2.8576","17.7132","0.0191","0","0","0","0","0","0","0.1382","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"404","Tyrod Taylor","NYJ","qb","9","9","16.3","23.8999","33.9282","226.8884","1.3662","0.7816","3.0724","4.4468","30.1711","0.0174","0","0","0","0","0","0","0.0818","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"405","Spencer Rattler","NO","qb","11","9","16.3","28.7042","42.1482","274.1292","1.4174","1.2222","3.1954","2.751","18.4412","0.0178","0","0","0","0","0","0","0.0984","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"406","Jarrett Stidham","DEN","qb","12","9","15.4","25.3759","37.4454","245.6406","1.2813","0.9566","3.0744","3.2374","21.0023","0.0175","0","0","0","0","0","0","0.1034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"407","Andy Dalton","CAR","qb","14","9","15","24.0847","35.4883","239.829","1.5059","0.9023","2.5712","1.6266","8.8812","0.0157","0","0","0","0","0","0","0.078","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"408","Kirk Cousins","ATL","qb","5","10","14.9","22.8485","32.1817","236.9246","1.5359","0.6956","1.9046","1.0645","4.2691","0.022","0","0","0","0","0","0","0.0765","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"409","Davis Mills","HST","qb","6","10","13.3","23.453","34.823","225.8689","1.169","0.8402","2.5172","1.7865","9.9938","0.0197","0","0","0","0","0","0","0.0811","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"410","Jimmy Garoppolo","LA","qb","8","10","11.9","18.5932","26.0905","194.1521","1.1519","0.6678","1.8365","1.1932","5.4327","0.0207","0","0","0","0","0","0","0.0758","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"411","Mason Rudolph","PIT","qb","5","10","11.7","19.0907","26.6606","178.4872","1.0161","0.6605","1.6341","3.5184","10.9076","0.0914","0","0","0","0","0","0","0.0794","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"412","Marcus Mariota","WAS","qb","12","9","11.5","16.3497","23.3206","167.775","1.0494","0.5939","2.175","2.2005","14.9555","0.0193","0","0","0","0","0","0","0.0689","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"413","Riley Leonard","IND","qb","11","9","9.9","17.4529","25.2173","162.5959","0.8465","0.6726","2.0114","1.694","10.2997","0.032","0","0","0","0","0","0","0.0739","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"414","Gardner Minshew","KC","qb","10","9","9.2","16.0154","22.1283","147.2968","0.8041","0.5009","1.856","1.5307","8.3667","0.0177","0","0","0","0","0","0","0.0647","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"415","Zach Wilson","MIA","qb","12","9","9","15.7317","22.6887","148.6486","0.7283","0.5255","2.4939","1.6324","9.6677","0.0168","0","0","0","0","0","0","0.066","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"416","Teddy Bridgewater","TB","qb","9","9","8.8","14.1799","20.002","139.6375","0.7903","0.4917","1.4859","1.4711","8.1904","0.018","0","0","0","0","0","0","0.0586","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"417","Malik Willis","GB","qb","5","10","8.1","12.1654","17.3697","118.5506","0.6016","0.3985","1.9632","2.3033","14.7197","0.0254","0","0","0","0","0","0","0.0727","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"418","Tanner McKee","PHI","qb","9","9","7.8","13.5455","19.3366","128.6788","0.7174","0.4764","1.384","1.0251","4.899","0.0187","0","0","0","0","0","0","0.0629","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"419","Trey Lance","LAC","qb","12","9","7","11.3942","16.6704","109.5046","0.5523","0.423","1.4924","1.7743","10.9466","0.0185","0","0","0","0","0","0","0.0482","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"420","Kyle Allen","DET","qb","8","10","6.7","12.1159","16.7161","109.8395","0.5784","0.4625","1.4883","1.318","6.4106","0.021","0","0","0","0","0","0","0.0597","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"421","Joshua Dobbs","NE","qb","14","9","6.4","10.7335","15.3435","99.9616","0.5231","0.4132","1.1351","1.5703","9.2687","0.0232","0","0","0","0","0","0","0.0405","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"422","Jake Browning","CIN","qb","10","6","2.8","4.9471","6.917","46.0302","0.2521","0.1982","0.6075","0.5644","2.7783","0.014","0","0","0","0","0","0","0.017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"423","Max Brosmer","MIN","qb","6","10","2","3.1648","4.6808","30.5701","0.1605","0.1212","0.3985","0.6411","2.5862","0.0172","0","0","0","0","0","0","0.0107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"424","Tyler Huntley","BLT","qb","7","10","1.9","2.6161","3.7543","24.7902","0.1305","0.0898","0.3676","0.8902","4.3552","0.0222","0","0","0","0","0","0","0.0152","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"425","Tyson Bagent","CHI","qb","5","10","1.9","3.8969","5.7264","37.1552","0.1887","0.1607","0.4504","0","0","0","0","0","0","0","0","0","0.0142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"426","Brandon Allen","TEN","qb","10","9","1.3","1.8737","2.9188","18.8848","0.1001","0.0813","0.2327","0.5439","1.7411","0.0153","0","0","0","0","0","0","0.0062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"427","Adrian Martinez","SF","qb","14","1","0.3","0.4751","0.6897","4.4567","0.0227","0.0184","0.0647","0.0898","0.4678","0.003","0","0","0","0","0","0","0.0017","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"428","Matt Prater","BUF","k","7","10","73.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.4303","4.5054","5.4769","5.8066","4.7108","5.7371","3.2058","4.4603","28.0542","29.3535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"429","Jake Bates","DET","k","8","10","73.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.4217","4.4959","5.4682","5.7945","4.7084","5.7251","3.2071","4.451","27.4796","28.741","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"430","Brandon McManus","GB","k","5","10","71.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.4192","4.5087","5.4208","5.811","4.555","5.7413","3.041","4.4637","26.8521","28.339","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"431","Tyler Loop","BLT","k","7","10","71.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.4273","4.5033","5.4704","5.8039","4.6979","5.7344","3.193","4.4583","25.6925","26.8976","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"432","Packers DST","GB","dst","5","10","71.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31.7135","0.2193","6.9409","9.7189","4.8223","1.0104","1031.3358","0.3781","0.1476","0.4112","1.6742","2.736","2.4908","1.7037","0.8366","0","0","0","0","0","0","0","0","0","0"
"432","Chris Boswell","PIT","k","5","10","69.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.3796","4.4221","5.5093","5.6993","5.0059","5.6311","3.5759","4.3779","21.338","21.9044","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"433","Jason Myers","SEA","k","8","10","69.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.4079","4.4838","5.4458","5.7788","4.6749","5.7096","3.1763","4.439","23.6594","24.7726","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"434","Joshua Karty","LA","k","8","10","68.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.4233","4.5156","5.4183","5.8198","4.5342","5.7501","3.0173","4.4705","23.8245","25.1828","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
