"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"82","Courtland Sutton","DEN","wr","12","16","224.7","0","0","0","0","0","0","0","0","0","133.2498","83.002","969.5368","7.3422","0","0","0.345","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83","J.K. Dobbins","DEN","rb","12","16","175.7","0","0","0","0","0","0","214.5974","958.8144","6.17","30.1192","24.922","157.2426","0.7242","3.1574","1.4192","0.3344","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84","Mason Taylor","NYJ","te","9","18","153.7","0","0","0","0","0","0","0","0","0","90.6434","65.7846","600.8942","4.5538","0","0","0.246","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"85","Theo Johnson","NYG","te","14","16","152.3","0","0","0","0","0","0","0","0","0","82.3288","59.7888","567.3794","5.8908","0","0","0.2288","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86","Jared Goff","DET","qb","8","18","265.9","386.359","504.5854","3860.0742","27.782","10.011","34.422","35.1704","99.4586","1.1636","0","0","0","0","0","0","1.7206","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87","Dalton Schultz","HST","te","6","18","151.7","0","0","0","0","0","0","0","0","0","90.7876","65.3376","642.0018","3.6244","0","0","0.1964","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","Sam Darnold","SEA","qb","8","18","264.8","363.7284","500.7262","3778.5142","26.5112","12.0312","40.6824","56.014","189.2904","1.6088","0","0","0","0","0","0","1.5658","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","Wan'Dale Robinson","NYG","wr","14","16","217.3","0","0","0","0","0","0","6.9802","39.604","0.2414","125.0368","90.4878","901.292","5.292","1.0698","0.5798","0.3558","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90","RJ Harvey","DEN","rb","12","16","171.5","0","0","0","0","0","0","81.7424","342.8144","2.3056","75.7656","61.0394","412.1056","3.5792","1.7772","0.857","0.2938","501.3092","0.1282","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"91","J.J. McCarthy","MIN","qb","6","18","262","373.7958","551.1144","3720.5258","23.6602","15.7382","63.0262","82.1166","302.6622","2.819","0","0","0","0","0","0","1.4404","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"92","Tetairoa McMillan","CAR","wr","14","16","214.5","0","0","0","0","0","0","0","0","0","135.1956","83.6564","942.6838","5.9864","0","0","0.3088","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"93","Jacory Croskey-Merritt","WAS","rb","12","16","168.8","0","0","0","0","0","0","187.1026","853.8446","6.8688","28.3322","23.3332","163.066","0.7386","2.782","1.252","0.319","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","T.J. Hockenson","MIN","te","6","18","148.2","0","0","0","0","0","0","0","0","0","88.9134","65.2976","579.7522","4.0874","0","0","0.2228","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95","Quentin Johnston","LAC","wr","12","16","212.4","0","0","0","0","0","0","12.1626","70.4436","0.3658","112.585","71.6032","904.5478","6.9206","0.9364","0.4984","0.2952","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","Hunter Henry","NE","te","14","16","145.4","0","0","0","0","0","0","0","0","0","79.5838","57.8832","580.2278","4.8474","0","0","0.2184","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","Tee Higgins","CIN","wr","10","16","211.7","0","0","0","0","0","0","0","0","0","119.825","75.9266","912.7622","7.313","0","0","0.2852","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","Brenton Strange","JAX","te","8","16","144.7","0","0","0","0","0","0","0","0","0","83.6412","61.7262","576.2842","4.1506","0","0","0.2044","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","Khalil Shakir","BUF","wr","7","18","210.5","0","0","0","0","0","0","0","0","0","109.4508","85.1478","911.8618","5.5614","0","0","0.3772","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","Jordan Addison","MIN","wr","6","18","210","0","0","0","0","0","0","2.3154","13.3452","0.0804","124.1432","76.4618","923.9958","6.61","0.8556","0.4686","0.3138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","Kyler Murray","ARZ","qb","8","16","257.4","345.1628","479.2784","3265.3614","21.0272","8.5098","34.2974","76.3222","416.7072","2.588","0","0","0","0","0","0","1.2452","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102","Stefon Diggs","NE","wr","14","16","209.2","0","0","0","0","0","0","0","0","0","113.972","83.0142","912.3232","5.7224","0","0","0.3126","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","David Njoku","CLV","te","9","18","142.6","0","0","0","0","0","0","0","0","0","88.7972","63.1678","561.3204","3.8258","0","0","0.1876","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104","Jaxson Dart","NYG","qb","14","16","255.4","304.2162","430.936","2948.2064","19.8352","9.2704","42.8166","105.029","490.7544","4.1672","0","0","0","0","0","0","1.2748","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","Aaron Rodgers","PIT","qb","5","18","252.8","357.9146","502.4828","3549.0818","27.4294","8.7428","32.7138","31.47","119.7458","0.6392","0","0","0","0","0","0","1.3752","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","Dak Prescott","DAL","qb","10","16","252","360.5436","494.6792","3641.1946","26.0362","9.645","31.056","27.5708","175.3226","0.2172","0","0","0","0","0","0","1.3328","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107","Nick Chubb","HST","rb","6","18","157","0","0","0","0","0","0","168.0104","722.2712","3.601","42.94","33.9044","241.6128","1.1682","2.6378","1.2014","0.259","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","Deebo Samuel","WAS","wr","12","16","202.5","0","0","0","0","0","0","15.4996","84.4506","0.8976","107.489","78.901","804.642","4.7534","1.0602","0.5616","0.3374","827.9464","0.2116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","Cade Otton","TB","te","9","18","135.5","0","0","0","0","0","0","0","0","0","76.4012","55.3842","538.7954","4.2948","0","0","0.2142","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","Romeo Doubs","GB","wr","5","18","200.1","0","0","0","0","0","0","0","0","0","109.7268","70.978","883.0126","6.6922","0","0","0.3524","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","Isiah Pacheco","KC","rb","10","16","154.4","0","0","0","0","0","0","160.3206","655.9752","5.0748","37.999","31.814","210.0678","1.193","2.5112","1.1432","0.3388","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","Jameson Williams","DET","wr","8","18","199.5","0","0","0","0","0","0","11.3098","70.4382","0.6968","103.2946","64.9868","896.0546","5.6388","0.8534","0.454","0.3624","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113","DJ Moore","CHI","wr","5","18","199.4","0","0","0","0","0","0","12.4426","69.0458","0.5386","112.6788","77.3158","852.8288","4.5234","1.0018","0.534","0.296","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114","Luke Musgrave","GB","te","5","18","132.1","0","0","0","0","0","0","0","0","0","73.5334","54.3302","534.6822","3.9676","0","0","0.2366","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"115","Colston Loveland","CHI","te","5","18","131.8","0","0","0","0","0","0","0","0","0","79.5336","53.7242","546.1554","3.8376","0","0","0.2002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","Daniel Jones","IND","qb","11","16","244.8","332.5664","463.3046","3186.3336","18.952","9.5146","35.8344","71.03","336.6788","4.0198","0","0","0","0","0","0","1.3696","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","Michael Penix Jr.","ATL","qb","5","18","241.1","371.2448","545.9134","3723.1714","21.474","11.4088","28.9822","50.4712","213.3072","0.836","0","0","0","0","0","0","1.3518","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","AJ Barner","SEA","te","8","18","127.2","0","0","0","0","0","0","0","0","0","65.9164","50.8208","466.4218","4.8948","0","0","0.201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119","Jonnu Smith","PIT","te","5","18","126.7","0","0","0","0","0","0","0","0","0","66.8688","52.236","472.7182","4.4746","0","0","0.1824","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120","Jordan Mason","MIN","rb","6","18","147","0","0","0","0","0","0","173.6528","770.9564","5.1098","27.9602","22.7248","147.4966","0.587","2.5936","1.1684","0.2726","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","C.J. Stroud","HST","qb","6","16","239.7","337.0052","489.3352","3611.1168","20.794","9.6264","40.6272","49.4064","255.8412","0.6022","0","0","0","0","0","0","1.0836","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","Keenan Allen","LAC","wr","12","16","191.4","0","0","0","0","0","0","0","0","0","110.844","77.6246","809.446","5.3764","0","0","0.2764","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","Brock Purdy","SF","qb","14","14","237.1","302.0316","418.9698","3516.6194","21.6","9.753","25.6866","46.3432","201.7724","1.1634","0","0","0","0","0","0","1.1954","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","Devin Singletary","NYG","rb","14","16","141","0","0","0","0","0","0","127.5842","542.4866","3.7818","42.1934","34.3952","237.4318","1.0868","2.0962","0.9638","0.2682","521.4078","0.1332","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","Tua Tagovailoa","MIA","qb","12","16","233.6","349.3066","478.282","3524.19","25.0492","12.1238","31.5468","26.9424","114.618","0.45","0","0","0","0","0","0","1.272","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126","TreVeyon Henderson","NE","rb","14","16","139","0","0","0","0","0","0","117.4046","504.6504","2.9972","45.1392","38.2568","261.1116","1.0892","2.0002","0.9262","0.2566","668.9392","0.171","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","Darren Waller","MIA","te","12","12","117.9","0","0","0","0","0","0","0","0","0","61.4828","42.9578","480.5278","4.4338","0","0","0.1622","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","Geno Smith","LV","qb","8","18","230.1","350.573","480.3036","3505.628","21.4636","11.376","41.9938","51.3642","180.61","1.0754","0","0","0","0","0","0","1.117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129","Evan Engram","DEN","te","12","16","115.8","0","0","0","0","0","0","0","0","0","70.0828","53.4914","468.2838","2.5208","0","0","0.1814","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130","Tony Pollard","TEN","rb","10","16","135.8","0","0","0","0","0","0","185.4428","761.0166","3.856","27.5124","21.6758","142.913","0.442","2.7416","1.2324","0.2074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","Zach Ertz","WAS","te","12","16","115.1","0","0","0","0","0","0","0","0","0","64.4802","47.3426","430.4462","4.0568","0","0","0.1908","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","Zach Charbonnet","SEA","rb","8","18","133.9","0","0","0","0","0","0","159.2596","660.2688","6.1094","21.0716","17.7948","119.73","0.5082","2.3458","1.0534","0.263","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133","Troy Franklin","DEN","wr","12","16","178.5","0","0","0","0","0","0","2.7136","16.0706","0.0506","103.527","63.0222","801.9248","5.6072","0.7248","0.396","0.2714","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","Xavier Worthy","KC","wr","10","16","177.3","0","0","0","0","0","0","11.6022","64.6752","0.6318","92.3666","61.9914","749.4586","5.0714","0.8252","0.4378","0.2702","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135","Kenneth Gainwell","PIT","rb","5","18","130.5","0","0","0","0","0","0","100.8334","439.0528","2.8302","46.0778","37.3232","258.8074","1.1116","1.766","0.822","0.2486","581.094","0.1486","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","Darnell Mooney","ATL","wr","5","18","175.9","0","0","0","0","0","0","0","0","0","108.1182","65.2046","829.3344","4.536","0","0","0.2628","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","Keon Coleman","BUF","wr","7","18","175.8","0","0","0","0","0","0","0","0","0","100.718","63.4004","785.4726","5.5266","0","0","0.347","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"138","Isaiah Likely","BLT","te","7","18","107.4","0","0","0","0","0","0","0","0","0","53.224","39.2114","426.513","4.195","0","0","0.2012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","Bryce Young","CAR","qb","14","16","219","338.2912","498.7152","3044.7574","20.7106","9.9052","38.7002","58.4078","270.795","0.803","0","0","0","0","0","0","1.1638","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140","Rachaad White","TB","rb","9","18","125.2","0","0","0","0","0","0","103.2904","412.7568","3.0612","38.8156","33.4246","233.2372","1.666","1.7572","0.8134","0.2318","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"141","Tyler Higbee","LA","te","8","18","103.9","0","0","0","0","0","0","0","0","0","57.4562","44.5094","395.031","3.258","0","0","0.158","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"142","Jerry Jeudy","CLV","wr","9","18","170.1","0","0","0","0","0","0","0","0","0","114.8774","65.9878","802.9606","3.8852","0","0","0.2426","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"143","Pat Freiermuth","PIT","te","5","18","102.7","0","0","0","0","0","0","0","0","0","54.5066","40.5694","391.7236","3.7774","0","0","0.1486","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","Jakobi Meyers","JAX","wr","8","18","168.1","0","0","0","0","0","0","0","0","0","102.0684","68.4158","736.2494","4.2558","0","0","0.2496","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"145","Bhayshul Tuten","JAX","rb","8","18","122.3","0","0","0","0","0","0","113.9838","477.3506","3.6614","34.1678","27.9736","185.4536","1.0364","1.8432","0.8446","0.214","706.0024","0.1804","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"146","Taysom Hill","NO","te","11","16","101.1","4.8304","7.1524","47.8178","0.2532","0.1868","0.5504","71.7914","394.9834","5.5396","16.0456","12.2038","103.7434","0.6686","1.1716","0.5348","0.1324","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"147","Kyle Monangai","CHI","rb","5","18","121.3","0","0","0","0","0","0","130.8014","599.929","4.5866","23.8888","19.1334","127.2682","0.558","1.9752","0.892","0.1998","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"148","Noah Fant","CIN","te","10","16","99.2","0","0","0","0","0","0","0","0","0","57.2298","43.1052","402.318","2.6052","0","0","0.1362","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"149","Tyjae Spears","TEN","rb","10","16","115.6","0","0","0","0","0","0","125.9612","527.9198","3.1184","31.4428","25.4138","164.5752","0.6106","1.9776","0.9006","0.1648","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"150","Jauan Jennings","SF","wr","14","16","161.2","0","0","0","0","0","0","0","0","0","90.8706","61.522","717.4584","4.5712","0","0","0.2462","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"151","Josh Downs","IND","wr","11","16","160.7","0","0","0","0","0","0","0","0","0","95.8056","70.3756","662.2372","3.923","0","0","0.2722","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"152","Chigoziem Okonkwo","TEN","te","10","16","94.3","0","0","0","0","0","0","0","0","0","60.9204","44.1844","398.1876","1.6706","0","0","0.1138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"153","Tyler Allgeier","ATL","rb","5","18","113.6","0","0","0","0","0","0","156.1784","647.0812","4.5858","15.0398","12.3516","84.4896","0.3672","2.2454","1.0028","0.1992","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"154","Darius Slayton","NYG","wr","14","16","157.7","0","0","0","0","0","0","0","0","0","94.1634","57.2772","750.2468","4.1482","0","0","0.2616","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"155","Brandon Aiyuk","SF","wr","14","14","155.4","0","0","0","0","0","0","0","0","0","84.8336","55.0468","750.8374","4.1308","0","0","0.2374","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"156","Elijah Arroyo","SEA","te","8","18","88.8","0","0","0","0","0","0","0","0","0","49.1672","36.9728","344.6042","2.8426","0","0","0.1498","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"157","Chris Godwin","TB","wr","9","16","154.6","0","0","0","0","0","0","0","0","0","87.2352","63.007","681.3182","3.8228","0","0","0.2442","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"158","Terry McLaurin","WAS","wr","12","14","154.4","0","0","0","0","0","0","0","0","0","83.64","54.1582","690.5276","5.1174","0","0","0.2484","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"159","Michael Mayer","LV","te","8","18","87.4","0","0","0","0","0","0","0","0","0","49.7562","37.6614","348.1814","2.4478","0","0","0.113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"160","Kareem Hunt","KC","rb","10","16","107.8","0","0","0","0","0","0","116.7246","462.0422","4.7844","21.0456","17.6184","121.266","0.7212","1.7686","0.7994","0.2286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"161","Calvin Ridley","TEN","wr","10","16","152.3","0","0","0","0","0","0","4.1988","22.7092","0.1584","98.75","54.2622","744.5546","3.4496","0.6418","0.3478","0.188","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"162","Alec Pierce","IND","wr","11","16","149.3","0","0","0","0","0","0","0","0","0","91.1534","52.9584","726.239","3.8672","0","0","0.259","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"163","Mike Gesicki","CIN","te","10","16","82.3","0","0","0","0","0","0","0","0","0","50.0762","34.9044","335.414","2.2706","0","0","0.1192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"164","Emanuel Wilson","GB","rb","5","18","101.1","0","0","0","0","0","0","94.6468","411.0142","3.118","26.426","22.1934","149.3056","0.8518","1.5192","0.6952","0.2042","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"165","Malik Washington","MIA","wr","12","16","146.7","0","0","0","0","0","0","18.6992","109.4288","0.4234","79.3216","58.4554","536.888","3.2038","0.883","0.459","0.2346","804.2842","0.3814","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"166","Gunnar Helm","TEN","te","10","16","80.2","0","0","0","0","0","0","0","0","0","49.1294","35.5146","316.3144","2.1456","0","0","0.0918","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
