"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Malik Nabers","NYG","4","WR","30","18","1","271","1","2","1","2","60","18.17","9.03","15.06","2.83","11","4","2","36.7","22.2","100","6","2","20","11.1","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57.1","0.26","3.17"
"Jackson Meeks","DET","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Adonai Mitchell","IND","6","WR","13","8","1","145","0","0","0","0","61.5","19.31","11.15","18.13","7","3","0","0","23.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","22.5","0.2","2.81"
"Troy Franklin","DEN","7","WR","44","27","1","269","0","2","0","2","61.4","11.18","6.11","9.96","5","13","8","2","29.5","29.6","100","2","1","4.5","3.7","50","2","0","13","0","0","0","6.5","7.5","1","0.5","1","0","0","0","0","0","0","0","0","2","2","67.2","0.22","2.32"
"Dont'e Thornton Jr.","LV","7","WR","19","5","0","94","0","0","0","1","26.3","18.42","4.95","18.8","4.8","3","0","0","15.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.4","0.06","2.88"
"Devontez Walker","BLT","3","WR","3","3","0","60","0","2","0","0","100","25","20","20","0.67","3","3","2","100","100","100","2","2","66.7","66.7","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0.88","7"
"Konata Mumpfield","LA","7","WR","3","2","0","12","0","1","0","0","66.7","8.33","4","6","4","1","1","1","33.3","50","100","1","1","33.3","50","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.2","0.12","4.6"
"Marvin Harrison Jr.","ARZ","7","WR","39","24","2","396","0","2","0","3","61.5","13.9","10.15","16.5","3.17","9","7","2","23.1","29.2","100","4","2","10.3","8.3","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75.6","0.21","3.15"
"Xavier Worthy","KC","5","WR","26","16","0","180","0","1","0","0","61.5","13.27","6.92","11.25","4","10","3","1","38.5","18.8","100","4","0","15.4","0","0","6","0","66","0","0","0","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","46.6","0.25","2.12"
"Jimmy Horn Jr.","CAR","3","WR","6","5","0","65","0","0","0","1","83.3","11.67","10.83","13","5.2","1","1","0","16.7","20","0","0","0","0","0","0","4","0","28","0","0","0","7","3","1","0.25","0","0","0","0","0","0","0","0","0","0","0","14.3","0.3","1.59"
"Beaux Collins","NYG","6","WR","4","1","0","7","0","0","0","0","25","12.5","1.75","7","2","1","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.7","0.02","1.7"
"Efton Chism III","NE","2","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Parker Washington","JAX","7","WR","33","17","1","207","0","1","0","4","51.5","13.82","6.27","12.18","4.94","8","5","1","24.2","29.4","100","2","1","6.1","5.9","100","4","0","9","0","0","0","2.25","1.25","0","0","0","0","0","0","0","0","0","0","0","0","1","44.6","0.18","2.12"
"Roman Wilson","PIT","6","WR","5","4","0","36","0","0","0","0","80","6.8","7.2","9","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.6","0.08","1.9"
"Tory Horton","SEA","7","WR","18","9","0","113","0","3","0","0","50","17.17","6.28","12.56","2.56","7","4","3","38.9","44.4","100","4","2","22.2","22.2","66.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38.3","0.2","4.26"
"Jalin Hyatt","NYG","5","WR","9","3","0","17","0","0","0","1","33.3","21","1.89","5.67","0.67","1","0","0","11.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.7","0.04","1.57"
"Malik Heath","GB","6","WR","2","2","0","46","0","0","0","0","100","22.5","23","23","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.6","0.06","3.3"
"Tez Johnson","TB","6","WR","17","10","1","170","0","2","1","0","58.8","14.41","10","17","6.9","3","1","1","17.6","10","50","2","1","11.8","10","50","1","0","5","0","0","0","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","39.5","0.25","3.59"
"Mitchell Tinsley","CIN","7","WR","4","2","0","22","0","1","0","0","50","11","5.5","11","2.5","1","1","1","25","50","100","1","1","25","50","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.2","0.19","5.1"
"Myles Price","MIN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Jordan Addison","MIN","3","WR","26","18","1","283","2","1","0","2","69.2","13.81","10.88","15.72","4.44","9","7","1","34.6","38.9","100","1","0","3.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52.3","0.28","2.91"
"Marvin Mims Jr.","DEN","7","WR","31","22","0","234","0","1","0","0","71","13.29","7.55","10.64","5.82","8","2","1","25.8","9.1","100","2","1","6.5","4.5","100","4","0","36","0","1","0","9","6.5","3","0.75","1","1","1","25","100","0","0","0","0","0","0","61","0.3","2.35"
"Xavier Hutchinson","HST","6","WR","18","13","0","123","0","2","0","0","72.2","10.33","6.83","9.46","2.31","5","3","2","27.8","23.1","100","3","1","16.7","7.7","50","1","0","5","0","0","0","5","3","1","1","0","0","0","0","0","0","0","0","0","0","0","37.8","0.14","2.7"
"Jason Brownlee","KC","3","WR","1","0","0","0","0","0","0","0","0","14","0","0","0","1","0","0","100","0","0","1","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Mason Kinsey","TEN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Puka Nacua","LA","6","WR","64","54","0","616","3","2","0","0","84.4","9.09","9.63","11.41","4.26","11","7","2","17.2","13","100","2","1","3.1","1.9","50","3","1","52","0","1","1","17.33","16.33","1","0.33","0","0","0","0","0","0","0","0","0","0","0","138.8","0.48","2.44"
"Xavier Legette","CAR","5","WR","26","17","0","142","0","2","0","0","65.4","9.38","5.46","8.35","1.59","7","3","2","26.9","17.6","100","4","2","15.4","11.8","100","1","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","43.2","0.15","2.4"
"John Metchie III","PHI","6","WR","4","4","0","18","0","0","0","0","100","0.75","4.5","4.5","3.75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.8","0.26","1.45"
