"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Zay Flowers","BLT","3","WR","22","16","0","231","1","1","0","0","72.7","10.27","10.5","14.44","8.19","3","1","0","13.6","6.3","0","1","0","4.5","0","0","3","0","12","0","0","0","4","4.33","1","0.33","0","0","0","0","0","0","0","0","0","0","1","46.3","0.33","2.44"
"Anthony Gould","IND","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Drake London","ATL","3","WR","25","16","0","159","0","0","0","0","64","7.72","6.36","9.94","3.44","3","0","0","12","0","0","2","0","8","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","31.9","0.18","1.99"
"Chris Olave","NO","3","WR","36","23","0","165","0","0","0","0","63.9","9.11","4.58","7.17","2.26","10","3","0","27.8","13","0","4","0","11.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39.5","0.2","1.72"
"Kevin Austin Jr.","NO","1","WR","1","0","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Romeo Doubs","GB","3","WR","11","7","1","121","0","1","0","0","63.6","16.18","11","17.29","5.57","3","1","1","27.3","14.3","100","1","1","9.1","14.3","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25.1","0.18","3.59"
"Rashod Bateman","BLT","3","WR","14","9","0","88","0","1","0","0","64.3","11.36","6.29","9.78","1.56","3","2","1","21.4","22.2","100","1","1","7.1","11.1","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23.8","0.23","2.64"
"Jalen Nailor","MIN","3","WR","11","7","0","96","0","0","0","0","63.6","15","8.73","13.71","3.43","2","1","0","18.2","14.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.6","0.11","2.37"
"Bryce Oliver","TEN","2","WR","1","1","0","8","0","0","0","0","100","6","8","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.8","0.16","1.8"
"Ryan Miller","TB","3","WR","3","1","0","20","0","1","0","0","33.3","19","6.67","20","0","3","1","1","100","100","100","1","1","33.3","100","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0.2","9"
"Tyquan Thornton","KC","3","WR","18","9","1","171","0","2","1","0","50","25.22","9.5","19","2.33","7","4","2","38.9","44.4","100","2","2","11.1","22.2","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38.1","0.26","4.23"
"Dyami Brown","JAX","3","WR","14","10","0","116","0","1","0","3","71.4","12.21","8.29","11.6","2.2","4","1","1","28.6","10","100","2","1","14.3","10","100","3","0","15","0","0","0","5","1.67","0","0","0","0","0","0","0","0","0","0","0","0","0","29.1","0.23","2.24"
"Rome Odunze","CHI","3","WR","25","16","0","227","1","4","0","2","64","12.92","9.08","14.19","4","7","5","3","28","31.3","75","3","2","12","12.5","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62.7","0.34","3.92"
"Tim Jones","MIN","2","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Jalen Tolbert","DAL","3","WR","12","6","0","40","0","0","0","1","50","7.83","3.33","6.67","2","3","0","0","25","0","0","3","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","10","0.07","1.67"
"Bo Melton","GB","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"CeeDee Lamb","DAL","3","WR","24","16","0","222","2","0","0","5","66.7","12.58","9.25","13.88","3.69","4","2","0","16.7","12.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38.2","0.26","2.39"
"Calvin Austin III","PIT","3","WR","13","8","0","126","0","2","0","0","61.5","16.15","9.69","15.75","3","5","3","2","38.5","37.5","100","2","2","15.4","25","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32.6","0.23","4.08"
"Justin Jefferson","MIN","3","WR","20","12","1","200","0","1","0","2","60","11.25","10","16.67","6.58","7","3","1","35","25","100","2","1","10","8.3","100","1","0","4","0","0","0","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","38.4","0.26","2.95"
"A.J. Brown","PHI","3","WR","19","12","0","144","1","1","0","0","63.2","9.89","7.58","12","3.42","3","2","1","15.8","16.7","100","2","1","10.5","8.3","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32.4","0.19","2.7"
"Allen Lazard","NYJ","2","WR","3","2","0","13","0","1","0","0","66.7","7","4.33","6.5","2.5","2","1","1","66.7","50","100","2","1","66.7","50","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.3","0.24","4.65"
"Trent Sherfield","DEN","3","WR","2","2","0","6","0","0","0","0","100","1","3","3","2","1","1","0","50","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.6","0.04","1.3"
"D.K. Metcalf","PIT","3","WR","18","10","0","135","0","2","0","2","55.6","7.94","7.5","13.5","9.7","4","3","2","22.2","30","100","2","2","11.1","20","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35.5","0.22","3.55"
"Nick Westbrook-Ikhine","MIA","3","WR","3","3","0","25","0","0","0","0","100","6.67","8.33","8.33","1.67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.5","0.11","1.83"
"Scott Miller","PIT","3","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"D'Wayne Eskridge","MIA","3","WR","3","2","0","17","0","0","0","0","66.7","11","5.67","8.5","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.7","0.18","1.85"
"Michael Pittman Jr.","IND","3","WR","19","16","0","193","0","2","0","1","84.2","6.26","10.16","12.06","4.81","5","4","2","26.3","25","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47.3","0.29","2.96"
"KhaDarel Hodge","ATL","3","WR","1","0","0","0","0","0","0","0","0","29","0","0","0","1","0","0","100","0","0","1","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Noah Brown","WAS","2","WR","7","3","0","36","0","0","0","1","42.9","14.86","5.14","12","2.67","2","0","0","28.6","0","0","1","0","14.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.6","0.11","2.2"
"David Moore","CAR","3","WR","1","1","0","5","0","0","0","0","100","5","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5","0.02","1.5"
"Mack Hollins","NE","3","WR","8","6","0","38","0","1","0","0","75","6.63","4.75","6.33","0.83","1","1","1","12.5","16.7","100","1","1","12.5","16.7","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.8","0.13","2.63"
"JuJu Smith-Schuster","KC","3","WR","12","10","0","115","0","0","0","0","83.3","5.08","9.58","11.5","6.6","2","1","0","16.7","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21.5","0.15","2.15"
"Tyreek Hill","MIA","3","WR","23","15","1","198","1","1","0","1","65.2","14.83","8.61","13.2","2.27","4","3","1","17.4","20","100","1","1","4.3","6.7","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.8","0.31","2.72"
"Chris Moore","WAS","2","WR","3","3","0","59","0","0","0","0","100","16.67","19.67","19.67","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.9","0.17","2.97"
"Keenan Allen","LAC","3","WR","27","19","0","194","0","3","0","2","70.4","9.63","7.19","10.21","2.42","7","5","3","25.9","26.3","100","4","3","14.8","15.8","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","56.4","0.44","2.97"
"Dylan Sampson","CLV","3","RB","11","11","0","77","0","1","0","0","100","-1.55","7","7","9","1","1","1","9.1","9.1","100","1","1","9.1","9.1","100","17","0","37","0","0","0","2.18","2.18","1","0.06","0","2","0","11.8","0","0","0","0","0","0","0","28.4","0.51","1.01"
"Omarion Hampton","LAC","3","RB","10","9","0","73","0","0","0","0","90","-0.2","7.3","8.11","8.67","0","0","0","0","0","0","0","0","0","0","0","42","0","142","0","1","0","3.38","2.9","13","0.31","1","10","1","23.8","100","4","1","9.5","100","0","0","36.5","0.23","0.72"
"LeQuint Allen","JAX","3","RB","2","2","0","13","0","0","0","0","100","-1","6.5","6.5","7.5","0","0","0","0","0","0","0","0","0","0","0","3","0","20","0","0","0","6.67","3.67","0","0","0","1","0","33.3","0","0","0","0","0","0","0","5.3","0.13","1.06"
"Ollie Gordon II","MIA","3","RB","2","2","0","4","0","0","0","0","100","-3.5","2","2","5.5","0","0","0","0","0","0","0","0","0","0","0","12","0","50","0","1","0","4.17","3.83","4","0.33","0","4","1","33.3","100","2","1","16.7","100","0","0","13.4","0.39","0.96"
"Trevor Etienne","CAR","3","RB","1","1","0","2","0","0","0","0","100","-3","2","2","5","0","0","0","0","0","0","0","0","0","0","0","1","0","4","0","0","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1.6","0.27","0.8"
"Ashton Jeanty","LV","3","RB","6","5","0","3","0","0","0","0","83.3","-4.67","0.5","0.6","5.2","0","0","0","0","0","0","0","0","0","0","0","47","0","144","0","1","0","3.06","3.11","13","0.28","0","6","1","12.8","100","1","1","2.1","100","0","1","25.7","0.19","0.49"
"Quinshon Judkins","CLV","2","RB","4","4","0","11","0","0","0","0","100","0.75","2.75","2.75","2","0","0","0","0","0","0","0","0","0","0","0","28","0","155","0","1","0","5.54","5.14","4","0.14","0","4","1","14.3","100","2","1","7.1","100","0","0","26.6","0.48","0.83"
"Kaleb Johnson","PIT","2","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","-1","0","0","0","-0.5","1.5","1","0.5","0","0","0","0","0","0","0","0","0","0","0","-0.1","-0.03","-0.05"
"Emanuel Wilson","GB","3","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","29","0","0","0","4.14","2.57","1","0.14","0","0","0","0","0","0","0","0","0","0","0","2.9","0.13","0.41"
"Bhayshul Tuten","JAX","3","RB","3","2","0","32","0","1","0","0","66.7","-3.67","10.67","16","22","1","1","1","33.3","50","100","0","0","0","0","0","17","0","74","0","1","0","4.35","3.53","2","0.12","0","4","1","23.5","100","1","1","5.9","100","0","0","24.6","0.72","1.29"
"Cam Skattebo","NYG","3","RB","13","10","0","87","0","0","0","1","76.9","1.23","6.69","8.7","7.5","1","0","0","7.7","0","0","0","0","0","0","0","23","0","102","0","2","0","4.43","3.48","8","0.35","0","8","2","34.8","100","2","1","8.7","50","0","0","40.9","0.5","1.24"
"Nate Carter","ATL","2","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","46","0","0","0","6.57","4.29","1","0.14","1","0","0","0","0","0","0","0","0","0","0","4.6","0.57","0.66"
"Raheim Sanders","CLV","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3","0","1","0","1","0.67","0","0","0","2","1","66.7","100","2","1","66.7","100","0","0","6.3","2.1","2.1"
"Braelon Allen","NYJ","3","RB","3","2","0","17","0","0","0","1","66.7","2.67","5.67","8.5","4.5","2","1","0","66.7","50","0","0","0","0","0","0","14","0","50","0","1","0","3.57","2.21","1","0.07","0","4","1","28.6","100","0","0","0","0","0","1","14.7","0.28","0.92"
"TreVeyon Henderson","NE","3","RB","11","11","0","73","0","0","0","0","100","-1","6.64","6.64","7.64","0","0","0","0","0","0","0","0","0","0","0","19","0","65","0","0","0","3.42","1.79","2","0.11","0","2","0","10.5","0","0","0","0","0","0","0","24.8","0.32","0.83"
"Bucky Irving","TB","3","RB","14","14","0","91","0","1","0","0","100","-2.64","6.5","6.5","9.14","2","2","1","14.3","14.3","100","0","0","0","0","0","56","0","174","0","0","0","3.11","2.14","9","0.16","0","6","0","10.7","0","0","0","0","0","0","0","46.5","0.3","0.66"
"Cooper DeJean","PHI","2","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"DJ Giddens","IND","3","RB","1","0","0","0","0","0","0","0","0","-6","0","0","0","1","0","0","100","0","0","0","0","0","0","0","13","0","44","0","0","0","3.38","2.15","1","0.08","0","2","0","15.4","0","1","0","7.7","0","0","0","4.4","0.14","0.34"
"Devin Neal","NO","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","9","0","0","0","4.5","1.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9","0.13","0.45"
"Will Shipley","PHI","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","26","0","0","0","8.67","3.67","0","0","0","0","0","0","0","0","0","0","0","0","0","2.6","0.52","0.87"
"Brashard Smith","KC","3","RB","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","50","0","0","0","0","0","0","0","3","0","15","0","0","0","5","5","1","0.33","0","0","0","0","0","0","0","0","0","0","0","1.5","0.07","0.5"
"Isaiah Davis","NYJ","3","RB","3","1","0","6","0","0","0","1","33.3","8","2","6","6","0","0","0","0","0","0","0","0","0","0","0","2","0","18","0","0","0","9","4.5","2","1","0","1","0","50","0","0","0","0","0","0","0","3.4","0.13","1.13"
"Trey Benson","ARZ","3","RB","9","8","0","45","0","0","0","0","88.9","1.56","5","5.63","5.38","4","3","0","44.4","37.5","0","1","0","11.1","0","0","21","1","125","0","0","0","5.95","4.05","7","0.33","0","3","0","14.3","0","1","0","4.8","0","0","0","25","0.29","0.86"
"Rachaad White","TB","3","RB","4","4","0","5","0","0","0","0","100","-4.5","1.25","1.25","5.75","0","0","0","0","0","0","0","0","0","0","0","17","0","91","0","1","0","5.35","4.06","5","0.29","0","2","1","11.8","100","1","1","5.9","100","0","0","19.6","0.33","0.93"
"Kyle Monangai","CHI","3","RB","4","3","0","23","0","0","0","0","75","2","5.75","7.67","5.67","2","2","0","50","66.7","0","0","0","0","0","0","13","0","44","0","0","0","3.38","1.54","7","0.54","0","2","0","15.4","0","0","0","0","0","0","0","9.7","0.18","0.61"
"Blake Corum","LA","3","RB","1","1","0","14","0","0","0","0","100","-2","14","14","16","0","0","0","0","0","0","0","0","0","0","0","14","0","99","0","1","0","7.07","3.5","1","0.07","0","4","1","28.6","100","1","1","7.1","100","0","0","18.3","0.42","1.22"
"De'Von Achane","MIA","3","RB","24","18","0","141","0","2","0","1","75","-0.29","5.88","7.83","10.28","1","1","1","4.2","5.6","50","0","0","0","0","0","30","0","147","0","0","0","4.9","3.23","8","0.27","0","2","0","6.7","0","0","0","0","0","0","0","58.8","0.44","1.22"
"Woody Marks","HST","3","RB","3","2","0","46","0","0","0","0","66.7","1","15.33","23","19.5","0","0","0","0","0","0","0","0","0","0","0","12","0","44","0","0","0","3.67","2.75","1","0.08","0","1","0","8.3","0","0","0","0","0","0","0","11","0.22","0.79"
"Tank Bigsby","PHI","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","12","0","0","0","2.4","2.8","0","0","0","1","0","20","0","0","0","0","0","0","0","1.2","0.09","0.24"
"Tahj Brooks","CIN","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","17","0","0","0","3.4","2.2","1","0.2","0","0","0","0","0","0","0","0","0","0","0","1.7","0.17","0.34"
"Bijan Robinson","ATL","3","RB","18","14","1","164","1","1","1","2","77.8","-0.28","9.11","11.71","11.57","3","2","0","16.7","14.3","0","0","0","0","0","0","47","0","239","1","0","0","5.09","3.55","19","0.4","0","7","0","14.9","0","2","0","4.3","0","0","0","60.3","0.38","0.99"
"Kendre Miller","NO","3","RB","3","3","0","11","0","0","0","0","100","-2.67","3.67","3.67","6.33","0","0","0","0","0","0","0","0","0","0","0","17","0","59","0","0","0","3.47","3","7","0.41","0","1","0","5.9","0","0","0","0","0","0","0","10","0.24","0.5"
"Sean Tucker","TB","2","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2","0.07","0.2"
"Jahmyr Gibbs","DET","3","RB","19","18","0","73","0","0","0","0","94.7","-0.11","3.84","4.06","4.33","5","4","0","26.3","22.2","0","0","0","0","0","0","43","1","180","0","3","0","4.19","1.91","11","0.26","0","15","3","34.9","100","3","2","7","66.7","0","0","61.3","0.49","1"
"Rasheen Ali","BLT","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","5","0","0","0","5","3","0","0","0","1","0","100","0","0","0","0","0","0","0","0.5","0.5","0.5"
"Julius Chestnut","TEN","3","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","28","0","0","0","7","2.75","0","0","0","3","0","75","0","2","0","50","0","0","0","2.8","0.15","0.7"
"Jacory Croskey-Merritt","WAS","3","RB","3","1","0","5","0","0","0","0","33.3","-3.33","1.67","5","11","0","0","0","0","0","0","0","0","0","0","0","22","1","125","0","2","0","5.68","3.82","6","0.27","0","4","2","18.2","100","2","1","9.1","50","0","0","26","0.43","1.13"
"Tyler Goodson","IND","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","6","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6","0.15","0.3"
"Ray Davis","BUF","3","RB","2","1","0","-1","0","0","0","0","50","0.5","-0.5","-1","6","0","0","0","0","0","0","0","0","0","0","0","10","0","26","0","0","0","2.6","1.8","0","0","0","1","0","10","0","0","0","0","0","0","0","3.5","0.1","0.32"
"RJ Harvey","DEN","3","RB","5","5","0","29","0","0","0","0","100","-1","5.8","5.8","6.8","0","0","0","0","0","0","0","0","0","0","0","13","1","80","0","0","0","6.15","5.46","2","0.15","0","0","0","0","0","0","0","0","0","0","0","15.9","0.28","0.88"
"Jacardia Wright","SEA","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","20","0","0","0","4","2.2","1","0.2","0","0","0","0","0","0","0","0","0","0","0","2","0.4","0.4"
"Jaylen Warren","PIT","3","RB","12","11","1","142","0","1","0","1","91.7","-1.58","11.83","12.91","14.09","1","1","1","8.3","9.1","100","0","0","0","0","0","43","0","132","0","0","0","3.07","2.81","14","0.33","0","12","0","27.9","0","4","0","9.3","0","0","0","44.4","0.43","0.82"
"Rhamondre Stevenson","NE","3","RB","11","10","1","138","0","0","0","0","90.9","3.18","12.55","13.8","10.8","0","0","0","0","0","0","0","0","0","0","0","22","0","87","0","0","0","3.95","3.91","7","0.32","2","4","0","18.2","0","2","0","9.1","0","1","1","32.5","0.29","1.02"
"Breece Hall","NYJ","3","RB","10","8","0","78","0","0","0","1","80","1.4","7.8","9.75","8.75","3","1","0","30","12.5","0","0","0","0","0","0","38","0","157","1","0","0","4.13","3.05","2","0.05","0","2","0","5.3","0","1","0","2.6","0","0","0","31.5","0.3","0.68"
"Zach Charbonnet","SEA","2","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","0","57","0","1","0","2.11","2.04","3","0.11","0","6","1","22.2","100","2","1","7.4","100","0","0","11.7","0.18","0.43"
"Ulysses Bentley IV","IND","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kenneth Walker III","SEA","3","RB","5","5","0","29","0","0","0","0","100","-2","5.8","5.8","7.8","0","0","0","0","0","0","0","0","0","0","0","39","0","163","1","3","0","4.18","2.85","8","0.21","0","9","3","23.1","100","2","2","5.1","66.7","0","0","42.2","0.57","0.96"
"Kyren Williams","LA","3","RB","6","5","0","35","0","1","0","1","83.3","-0.17","5.83","7","6.2","2","2","1","33.3","40","100","0","0","0","0","0","55","0","226","0","1","0","4.11","2.89","7","0.13","0","10","1","18.2","100","3","1","5.5","100","0","0","43.1","0.3","0.72"
"Craig Reynolds","DET","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","4","0","0","0","1.33","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4","0.13","0.13"
"Dylan Laube","LV","2","RB","2","2","0","17","0","0","0","0","100","-1.5","8.5","8.5","10","0","0","0","0","0","0","0","0","0","0","0","3","0","2","0","0","0","0.67","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3.9","0.21","0.78"
"Jacob Saylors","DET","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Tyrone Tracy","NYG","3","RB","10","8","0","54","0","0","0","1","80","-0.1","5.4","6.75","7.38","0","0","0","0","0","0","0","0","0","0","0","22","0","68","0","0","0","3.09","2.14","1","0.05","0","0","0","0","0","0","0","0","0","0","0","20.2","0.23","0.67"
"Isiah Pacheco","KC","3","RB","6","4","0","13","0","0","0","1","66.7","-3.17","2.17","3.25","5.25","0","0","0","0","0","0","0","0","0","0","0","25","0","92","0","0","0","3.68","2.72","3","0.12","0","3","0","12","0","0","0","0","0","0","0","14.5","0.14","0.5"
"Tyler Badie","DEN","3","RB","7","4","0","35","0","0","0","1","57.1","1.57","5","8.75","12","1","0","0","14.3","0","0","1","0","14.3","0","0","1","0","3","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","7.8","0.27","1.56"
"Hassan Haskins","LAC","3","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"Chris Rodriguez Jr.","WAS","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","39","0","0","0","3.55","2.36","0","0","0","2","0","18.2","0","1","0","9.1","0","0","0","3.9","0.18","0.35"
"James Cook","BUF","3","RB","9","9","1","71","0","0","0","0","100","-0.44","7.89","7.89","8.33","1","1","0","11.1","11.1","0","0","0","0","0","0","53","1","284","2","4","1","5.36","3.74","11","0.21","1","12","3","22.6","75","4","3","7.5","75","0","0","68.5","0.56","1.1"
"Zamir White","LV","3","RB","5","3","0","19","0","0","0","0","60","-1","3.8","6.33","6.33","0","0","0","0","0","0","0","0","0","0","0","10","0","25","0","0","0","2.5","1.9","0","0","0","0","0","0","0","0","0","0","0","0","0","7.4","0.15","0.57"
"Dameon Pierce","HST","1","RB","1","0","0","0","0","0","0","1","0","-5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","5","0","0","0","1.67","1","0","0","0","1","0","33.3","0","0","0","0","0","0","0","0.5","0.07","0.17"
"Chris Brooks","GB","3","RB","5","4","0","29","0","0","0","1","80","-1.6","5.8","7.25","9","1","1","0","20","25","0","0","0","0","0","0","1","0","1","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0.23","1.4"
"Tyler Allgeier","ATL","3","RB","3","2","0","4","0","0","0","1","66.7","-0.33","1.33","2","0.5","1","1","0","33.3","50","0","0","0","0","0","0","27","0","104","0","1","0","3.85","2.37","1","0.04","0","6","1","22.2","100","2","1","7.4","100","0","0","18.8","0.4","0.65"
"Jerome Ford","CLV","3","RB","11","10","0","30","0","0","0","1","90.9","-1.64","2.73","3","4.4","1","1","0","9.1","10","0","0","0","0","0","0","12","0","39","0","0","0","3.25","2.67","1","0.08","0","2","0","16.7","0","2","0","16.7","0","0","0","16.9","0.17","0.77"
"Antonio Gibson","NE","3","RB","2","1","0","1","0","0","0","0","50","0.5","0.5","1","5","0","0","0","0","0","0","0","0","0","0","0","13","0","58","0","0","0","4.46","2.38","0","0","1","1","0","7.7","0","0","0","0","0","0","0","6.9","0.2","0.49"
"Javonte Williams","DAL","3","RB","13","13","0","59","0","0","0","0","100","-2.08","4.54","4.54","6.62","2","2","0","15.4","15.4","0","0","0","0","0","0","43","0","227","0","3","0","5.28","3.72","8","0.19","1","5","2","11.6","66.7","2","2","4.7","66.7","0","0","59.6","0.38","1.06"
"Chase Brown","CIN","3","RB","11","8","0","43","0","0","0","1","72.7","2.18","3.91","5.38","4.63","2","0","0","18.2","0","0","0","0","0","0","0","47","0","93","0","1","0","1.98","2.04","7","0.15","1","8","1","17","100","6","1","12.8","100","0","0","27.6","0.23","0.5"
"Emari Demercado","ARZ","2","RB","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","100","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Kenneth Gainwell","PIT","3","RB","9","7","0","30","0","0","0","1","77.8","-2.11","3.33","4.29","7.29","0","0","0","0","0","0","0","0","0","0","0","16","0","55","0","1","0","3.44","2.56","2","0.13","1","2","1","12.5","100","2","1","12.5","100","0","0","21.5","0.31","0.93"
