"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"79","Deebo Samuel","WAS","wr","12","11","142.1","0","0","0","0","0","0","15.311","84.8322","0.8431","73.0942","53.3507","555.9362","3.3194","0.7822","0.4085","0.2355","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80","Emeka Egbuka","TB","wr","9","11","141.4","0","0","0","0","0","0","6.2762","36.2446","0.2325","75.0647","47.8254","620.2702","4.459","0.6004","0.3219","0.2186","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81","Travis Kelce","KC","te","10","11","99.2","0","0","0","0","0","0","0","0","0","53.1821","40.5972","402.6796","3.0149","0","0","0.1403","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82","George Pickens","DAL","wr","10","11","140.8","0","0","0","0","0","0","0","0","0","77.0066","49.1366","635.9271","4.606","0","0","0.2025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83","Dalton Kincaid","BUF","te","7","11","98.7","0","0","0","0","0","0","0","0","0","55.4323","39.0854","413.9633","2.9728","0","0","0.1834","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84","Theo Johnson","NYG","te","14","11","98.2","0","0","0","0","0","0","0","0","0","55.7538","40.7583","377.4673","3.2407","0","0","0.1418","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"85","Wan'Dale Robinson","NYG","wr","14","11","138.3","0","0","0","0","0","0","0","0","0","82.8874","59.5664","583.3567","3.3241","0","0","0.2108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86","Tony Pollard","TEN","rb","10","11","111.8","0","0","0","0","0","0","146.065","609.8503","3.6846","22.1367","17.4538","106.5169","0.3741","2.1636","0.9729","0.1696","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87","Bo Nix","DEN","qb","12","11","167.1","234.6032","335.9804","2265.292","14.9034","6.0577","14.1648","56.3152","207.0932","1.0912","0","0","0","0","0","0","0.8432","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","Marvin Harrison Jr.","ARZ","wr","8","11","136.5","0","0","0","0","0","0","0","0","0","81.4728","50.817","601.0358","4.1956","0","0","0.2015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","Keenan Allen","LAC","wr","12","11","136.1","0","0","0","0","0","0","0","0","0","79.1923","55.3024","571.8491","3.8776","0","0","0.1965","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90","Drake Maye","NE","qb","14","11","164.8","223.3749","307.4176","2249.6048","14.2876","6.4642","28.329","47.4061","261.0396","0.4814","0","0","0","0","0","0","0.8014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"91","DeVonta Smith","PHI","wr","9","11","134.4","0","0","0","0","0","0","0","0","0","72.2145","53.234","600.5846","3.4373","0","0","0.2262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"92","Isiah Pacheco","KC","rb","10","11","108.5","0","0","0","0","0","0","114.71","473.2062","3.4442","25.9913","21.7927","147.5151","0.8518","1.7863","0.8122","0.2297","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"93","Darren Waller","MIA","te","12","11","92.3","0","0","0","0","0","0","0","0","0","48.3472","34.199","375.9612","3.3705","0","0","0.1304","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","Dalton Schultz","HST","te","6","12","92.3","0","0","0","0","0","0","0","0","0","54.9325","38.5656","384.031","2.5205","0","0","0.1287","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95","Chigoziem Okonkwo","TEN","te","10","11","92.2","0","0","0","0","0","0","0","0","0","61.1393","44.2625","368.7301","1.8022","0","0","0.1192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","Juwan Johnson","NO","te","11","11","91.9","0","0","0","0","0","0","0","0","0","55.8823","40.1194","372.9512","2.3692","0","0","0.1331","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","Jaylen Waddle","MIA","wr","12","11","134","0","0","0","0","0","0","0","0","0","73.585","50.7334","622.4083","3.4448","0","0","0.1984","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","Nick Chubb","HST","rb","6","12","107.7","0","0","0","0","0","0","107.9996","471.0199","2.9256","28.8108","22.9475","164.7719","0.8106","1.708","0.7791","0.1801","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","David Montgomery","DET","rb","8","11","107.5","0","0","0","0","0","0","105.6255","482.244","4.2568","22.0057","18.8482","129.793","0.4987","1.6317","0.7406","0.2079","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","Mason Taylor","NYJ","te","9","11","91.3","0","0","0","0","0","0","0","0","0","55.0626","40.3277","370.3436","2.2731","0","0","0.1521","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","Tee Higgins","CIN","wr","10","11","132.6","0","0","0","0","0","0","0","0","0","78.5334","49.5718","583.9931","4.0377","0","0","0.1793","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102","Jared Goff","DET","qb","8","11","162.8","240.3797","317.0667","2405.8081","16.7119","6.4337","21.1771","22.3514","63.3933","0.6953","0","0","0","0","0","0","1.0565","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","J.J. McCarthy","MIN","qb","6","12","162.7","254.3363","373.0238","2442.2175","13.3867","10.672","40.7739","46.3748","242.5985","1.136","0","0","0","0","0","0","0.8634","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104","Darnell Mooney","ATL","wr","5","12","132.1","0","0","0","0","0","0","0","0","0","79.8575","48.4952","627.1449","3.4146","0","0","0.2011","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","Quentin Johnston","LAC","wr","12","11","131.4","0","0","0","0","0","0","2.1082","12.5353","0.0778","72.7199","46.2456","591.5496","4.0807","0.527","0.2877","0.1829","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","Jonnu Smith","PIT","te","5","12","88.2","0","0","0","0","0","0","0","0","0","46.773","37.7363","328.0826","2.8967","0","0","0.1245","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107","Stefon Diggs","NE","wr","14","11","130.1","0","0","0","0","0","0","0","0","0","72.2619","51.9584","586.8499","3.1733","0","0","0.1849","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","Michael Pittman Jr.","IND","wr","11","11","130.1","0","0","0","0","0","0","0","0","0","79.0183","55.1682","568.5721","2.948","0","0","0.2137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","Xavier Worthy","KC","wr","10","11","130.1","0","0","0","0","0","0","7.9526","45.4489","0.4272","65.1781","44.0999","554.7171","3.9464","0.5829","0.3097","0.1831","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","Taysom Hill","NO","te","11","11","87.6","3.4324","5.0295","34.1314","0.1843","0.1325","0.4311","41.3432","228.8873","3.2677","26.2534","19.8882","172.1971","1.1172","0.8275","0.3917","0.1192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","Mike Evans","TB","wr","9","11","128.8","0","0","0","0","0","0","0","0","0","69.3248","44.7127","555.7721","4.693","0","0","0.1951","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","Matthew Stafford","LA","qb","8","11","157.9","233.0047","323.2862","2420.7822","16.0459","6.5764","19.6376","32.9481","49.5725","0.5481","0","0","0","0","0","0","0.8928","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113","Jameson Williams","DET","wr","8","11","126.6","0","0","0","0","0","0","6.8886","43.0894","0.3917","66.0172","41.4843","579.9391","3.4292","0.5404","0.2878","0.2258","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114","Troy Franklin","DEN","wr","12","11","125.2","0","0","0","0","0","0","1.8678","11.0662","0.0491","73.6376","47.1307","569.6305","3.3235","0.5333","0.2915","0.1808","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"115","Jacory Croskey-Merritt","WAS","rb","12","11","98","0","0","0","0","0","0","105.2017","488.7051","4.175","16.2432","13.3689","91.5509","0.4404","1.5669","0.7055","0.1844","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","Jakobi Meyers","LV","wr","8","11","123.8","0","0","0","0","0","0","1.9949","10.8895","0.059","72.1432","49.5699","549.0804","3.0313","0.5613","0.3068","0.1687","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","Jaxson Dart","NYG","qb","14","11","153.8","192.7546","276.4057","1825.3422","10.5102","6.8992","24.5492","81.028","366.8713","2.3821","0","0","0","0","0","0","0.7608","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","Keon Coleman","BUF","wr","7","11","122.6","0","0","0","0","0","0","0","0","0","70.3845","43.6655","546.5078","3.9771","0","0","0.2329","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119","Daniel Jones","IND","qb","11","11","152.8","200.386","284.2711","1917.4053","10.8217","5.9545","21.7707","54.0787","256.1278","2.9231","0","0","0","0","0","0","0.8117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120","Zach Ertz","WAS","te","12","11","80.3","0","0","0","0","0","0","0","0","0","44.6687","33.4553","296.7689","2.813","0","0","0.1318","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","Trevor Lawrence","JAX","qb","8","11","152.6","230.0034","338.0227","2271.2911","14.1179","7.9855","21.6686","36.9969","141.3219","0.9209","0","0","0","0","0","0","0.8159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","Terry McLaurin","WAS","wr","12","11","121.7","0","0","0","0","0","0","0","0","0","66.3263","42.9273","547.4748","3.9426","0","0","0.1957","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","Tre Tucker","LV","wr","8","11","120.3","0","0","0","0","0","0","2.9923","16.3303","0.105","67.0163","42.9705","542.2604","3.3361","0.5037","0.2734","0.158","207.2654","0.1784","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","Evan Engram","DEN","te","12","11","78.1","0","0","0","0","0","0","0","0","0","47.4469","35.7681","314.4128","1.7707","0","0","0.1152","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","Calvin Ridley","TEN","wr","10","11","119","0","0","0","0","0","0","3.0483","16.8943","0.1132","81.1677","43.6022","562.5167","2.8296","0.5112","0.2775","0.1609","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126","Khalil Shakir","BUF","wr","7","11","119","0","0","0","0","0","0","0","0","0","64.9142","49.9128","503.4221","3.0444","0","0","0.2148","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","Dak Prescott","DAL","qb","10","11","149.1","218.2825","296.7724","2174.4112","15.5482","5.9637","17.8279","15.061","92.7116","0.1687","0","0","0","0","0","0","0.7729","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","Bryce Young","CAR","qb","14","11","149.1","231.0798","341.7622","2089.8402","14.4243","7.0115","27.7622","33.9714","181.0519","0.3542","0","0","0","0","0","0","0.8061","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129","Zach Charbonnet","SEA","rb","8","11","92.4","0","0","0","0","0","0","88.079","365.6804","3.2714","24.1422","20.1764","137.9085","0.5327","1.4087","0.6441","0.1767","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130","Matthew Golden","GB","wr","5","12","117.6","0","0","0","0","0","0","0","0","0","67.9231","43.2379","544.5571","3.1804","0","0","0.2188","68.081","0.0586","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","Kenneth Gainwell","PIT","rb","5","12","91.1","0","0","0","0","0","0","82.2742","353.7578","2.3603","27.5927","22.2555","154.4262","0.6968","1.3526","0.6219","0.1683","370.9924","0.0948","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","Jordan Addison","MIN","wr","6","12","116.9","0","0","0","0","0","0","1.5633","9.2772","0.0553","71.6206","43.925","513.9788","3.4166","0.4946","0.2706","0.1631","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133","Ja'Tavion Sanders","CAR","te","14","11","74.6","0","0","0","0","0","0","0","0","0","45.2776","33.11","288.5302","2.0716","0","0","0.1051","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","Tyrone Tracy","NYG","rb","14","11","90.7","0","0","0","0","0","0","76.5034","322.3367","2.233","30.4788","24.4112","169.2941","0.7637","1.2978","0.6004","0.1612","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135","Brandon Aiyuk","SF","wr","14","10","116.3","0","0","0","0","0","0","0","0","0","64.5721","41.8549","556.5854","3.068","0","0","0.1739","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","RJ Harvey","DEN","rb","12","11","90","0","0","0","0","0","0","69.6416","294.6417","1.7971","33.4026","26.9124","180.6634","0.852","1.232","0.5745","0.1583","344.8337","0.0881","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","Jerry Jeudy","CLV","wr","9","11","115.3","0","0","0","0","0","0","0.5613","3.2732","0.0269","77.0066","44.7849","548.2666","2.5743","0.4904","0.2698","0.164","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"138","Aaron Rodgers","PIT","qb","5","12","144.8","206.0372","291.1593","2067.5629","15.3827","5.0939","19.2391","18.9546","70.2852","0.3676","0","0","0","0","0","0","0.7743","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"139","Jauan Jennings","SF","wr","14","11","113.8","0","0","0","0","0","0","0","0","0","64.3873","43.7006","505.7703","3.1941","0","0","0.1737","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"140","Pat Freiermuth","PIT","te","5","12","71.1","0","0","0","0","0","0","0","0","0","39.3701","29.1614","278.9484","2.306","0","0","0.1048","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"141","Tua Tagovailoa","MIA","qb","12","11","143.4","216.3755","296.7421","2185.8474","15.1016","7.219","19.7654","15.7439","69.6277","0.2409","0","0","0","0","0","0","0.8077","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"142","Darius Slayton","NYG","wr","14","11","112.8","0","0","0","0","0","0","0","0","0","68.3914","41.6967","541.0106","2.7775","0","0","0.1739","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"143","Tyler Allgeier","ATL","rb","5","12","85.3","0","0","0","0","0","0","118.3728","514.3665","3.3095","9.9305","8.1428","56.8424","0.2407","1.6887","0.7527","0.1411","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"144","Sam Darnold","SEA","qb","8","11","141.6","202.0369","272.0523","2025.2416","13.8721","6.4113","23.7045","32.9605","106.7241","0.9298","0","0","0","0","0","0","0.8122","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"145","Mark Andrews","BLT","te","7","11","68.9","0","0","0","0","0","0","0","0","0","35.5913","25.6162","265.522","2.748","0","0","0.128","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"146","Ricky Pearsall","SF","wr","14","11","110.9","0","0","0","0","0","0","2.7695","15.1702","0.116","61.4832","40.6875","526.8152","2.5784","0.4761","0.2585","0.169","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"147","Cooper Kupp","SEA","wr","8","11","109.6","0","0","0","0","0","0","0","0","0","60.6907","43.4877","472.6251","3.091","0","0","0.1762","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"148","Isaiah Likely","BLT","te","7","11","67.2","0","0","0","0","0","0","0","0","0","34.0095","24.5956","265.752","2.6289","0","0","0.1223","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"149","Romeo Doubs","GB","wr","5","12","109","0","0","0","0","0","0","0","0","0","59.4487","38.6439","468.7489","3.8472","0","0","0.1915","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"150","Brenton Strange","JAX","te","8","8","66.4","0","0","0","0","0","0","0","0","0","39.0052","28.7415","265.5141","1.8282","0","0","0.0927","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"151","Bhayshul Tuten","JAX","rb","8","11","82.5","0","0","0","0","0","0","84.4475","359.7944","2.4759","20.8285","16.9122","112.3622","0.6275","1.3244","0.6031","0.142","427.8581","0.1093","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"152","Aaron Jones","MIN","rb","6","11","82.2","0","0","0","0","0","0","61.4493","271.4027","1.7106","30.7492","24.6517","159.4129","0.8234","1.0968","0.5123","0.1332","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"153","Chris Godwin","TB","wr","9","11","108","0","0","0","0","0","0","0","0","0","61.2552","44.2974","478.3008","2.5876","0","0","0.1723","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"154","Rashid Shaheed","NO","wr","11","11","107.7","0","0","0","0","0","0","0","0","0","65.2585","40.0754","489.4227","2.7921","0","0","0.1554","542.0123","0.2663","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"155","Mike Gesicki","CIN","te","10","11","65.5","0","0","0","0","0","0","0","0","0","40.6013","28.0231","265.8157","1.7877","0","0","0.0926","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"156","AJ Barner","SEA","te","8","11","65.4","0","0","0","0","0","0","0","0","0","34.2014","26.1129","243.8677","2.4516","0","0","0.0993","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"157","Spencer Rattler","NO","qb","11","11","136.4","207.7078","304.0823","2021.8346","11.0872","7.0534","22.1822","38.2924","191.8086","0.764","0","0","0","0","0","0","0.7458","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"158","Geno Smith","LV","qb","8","11","136.1","206.5362","288.0432","2109.7809","12.3974","6.9697","24.034","32.4994","107.9698","0.6514","0","0","0","0","0","0","0.6819","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"159","Elic Ayomanor","TEN","wr","10","11","105.2","0","0","0","0","0","0","0","0","0","75.1944","41.523","470.3598","2.7297","0","0","0.1466","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"160","Christian Kirk","HST","wr","6","12","104.8","0","0","0","0","0","0","0","0","0","62.6154","41.3869","473.8019","2.6154","0","0","0.1467","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"161","Travis Hunter","JAX","wr","8","11","101.8","0","0","0","0","0","0","2.6556","15.8005","0.1553","62.4855","41.956","431.4578","2.3953","0.4882","0.2654","0.1503","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"162","Elijah Arroyo","SEA","te","8","11","59.4","0","0","0","0","0","0","0","0","0","33.1955","24.7582","236.125","1.8063","0","0","0.0964","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"163","Noah Fant","CIN","te","10","11","58.4","0","0","0","0","0","0","0","0","0","35.2612","26.532","236.1245","1.3475","0","0","0.0802","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
